STATION,NAME,DATE,TAVG,TMAX,TMIN
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-04,33,,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-05,33,,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-06,29,,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-07,27,,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-08,23,,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-09,25,,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-10,36,,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-11,30,,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-12,23,,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-13,28,,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-14,24,,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-15,32,,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-16,29,,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-17,27,,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-18,29,,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-19,25,,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-20,15,,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-21,19,,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-22,24,,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-23,24,,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-24,17,,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-25,7,,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-26,8,,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-27,20,,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-28,8,,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-29,5,,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-11-30,13,,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-01,31,,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-02,8,,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-03,16,,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-04,14,,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-05,3,,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-06,22,,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-07,26,,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-08,22,,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-09,20,,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-10,17,,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-11,15,,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-12,6,,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-13,0,,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-14,7,,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-15,33,,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-16,20,,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-17,16,,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-18,17,,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-19,13,,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-20,11,,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-21,2,,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-22,2,,-17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-23,10,,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-24,3,,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-25,1,,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-26,7,,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-27,2,,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-28,0,,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-29,1,,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-30,-4,,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1890-12-31,-12,,-17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-01,-14,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-02,-11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-03,-2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-04,-1,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-05,-5,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-06,3,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-07,-4,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-08,-8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-09,4,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-10,5,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-11,2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-12,0,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-13,-11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-14,-18,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-15,-20,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-16,-8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-17,3,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-18,6,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-19,6,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-20,2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-21,-3,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-22,-10,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-23,-16,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-24,-11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-25,-1,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-26,-2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-27,-12,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-28,-10,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-29,11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-30,6,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-01-31,-2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-01,-12,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-02,-12,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-03,-1,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-04,14,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-05,-10,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-06,-12,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-07,-15,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-08,-16,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-09,-16,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-10,-10,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-11,-3,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-12,4,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-13,-2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-14,0,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-15,8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-16,8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-17,0,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-18,-5,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-19,7,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-20,-3,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-21,-1,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-22,2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-23,8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-24,5,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-25,11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-26,13,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-27,4,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-02-28,1,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-01,-4,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-02,2,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-03,17,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-04,34,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-05,28,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-06,23,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-07,13,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-08,13,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-09,27,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-10,26,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-11,14,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-12,11,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-13,8,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-14,13,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-15,22,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-16,28,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-17,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-18,25,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-19,19,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-20,27,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-21,27,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-22,23,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-23,29,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-24,18,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-25,18,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-26,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-27,36,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-28,42,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-29,37,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-30,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-03-31,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-01,29,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-02,26,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-03,21,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-04,26,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-05,24,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-06,19,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-07,20,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-08,27,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-09,38,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-10,34,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-11,29,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-12,30,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-13,26,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-14,23,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-15,28,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-16,35,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-17,27,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-18,21,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-19,21,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-20,24,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-21,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-22,40,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-23,42,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-24,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-25,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-26,39,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-27,39,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-28,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-29,31,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-04-30,43,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-01,33,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-02,39,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-03,42,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-04,42,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-05,47,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-06,39,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-07,35,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-08,41,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-09,45,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-10,49,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-11,40,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-12,37,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-13,35,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-14,36,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-15,38,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-16,43,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-17,45,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-18,44,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-19,41,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-20,37,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-21,38,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-22,45,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-23,51,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-24,52,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-25,50,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-26,38,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-27,40,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-28,48,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-29,54,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-30,48,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-05-31,52,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-01,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-02,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-03,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-04,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-05,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-06,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-07,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-08,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-09,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-10,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-11,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-12,51,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-13,52,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-14,53,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-15,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-16,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-17,50,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-18,53,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-19,53,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-20,49,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-21,61,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-22,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-23,70,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-24,68,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-25,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-26,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-27,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-28,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-29,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-06-30,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-01,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-02,53,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-03,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-04,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-05,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-06,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-07,65,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-08,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-09,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-10,65,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-11,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-12,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-13,66,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-14,71,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-15,65,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-16,68,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-17,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-18,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-19,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-20,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-21,70,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-22,71,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-23,66,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-24,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-25,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-26,72,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-27,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-28,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-29,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-30,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-07-31,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-01,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-02,65,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-03,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-04,67,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-05,61,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-06,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-07,69,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-08,68,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-09,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-10,65,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-11,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-12,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-13,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-14,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-15,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-16,60,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-17,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-18,61,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-19,58,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-20,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-21,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-22,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-23,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-24,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-25,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-26,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-27,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-28,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-29,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-30,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-08-31,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-01,66,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-02,61,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-03,61,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-04,64,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-05,54,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-06,60,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-07,63,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-08,55,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-09,54,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-10,56,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-11,62,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-12,59,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-13,57,,
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1891-09-14,61,,
